-7.713547873171355818e+00,-9.103780281027932020e+00,3.278882459615359291e-02,3.659043789467914198e+00,7.047735022776232761e+00,-8.296942055817034145e+00,-3.385739047630769250e+01,7.530788880548054287e+00,-1.856783676698514407e+00,-8.978695242762325890e+00,1.769296755951097566e+02,2.443095017233506638e+01,-7.151456028431031342e-01,-1.421370986330192210e+00,9.648063525700459664e+00,-2.282100343224283279e+02,-6.711141269163197975e+00,5.468229968611731273e+00,3.517118946262198875e+01,-1.022114537675313528e+01
9.488360754434157940e+00,-1.058692784030003153e+01,-8.424144631478393208e+00,4.753881883700347144e-01,5.129943132404378936e+00,-1.270417304744819731e+01,-1.435440133554607023e+01,-3.351518191299474125e+01,1.230833625067431392e+01,-5.798983573973494288e+00,2.443095017233506638e+01,1.811963138735569601e+02,2.395885024295887789e+01,4.894417927022786108e-01,-1.380029412563523517e+00,-4.871320007745224245e+01,-2.271532136702048490e+02,-1.053847370588364463e+01,7.544127950693504836e+00,3.526608240289417751e+01
2.792652961337227513e+00,9.535666847047171046e+00,-7.732524906178642965e+00,-8.213858843017842304e+00,-1.399779278350745226e+00,-2.566581110195741289e+01,-8.549060653452883685e+00,-1.450868056932110761e+01,-3.568378062426437936e+01,1.084858844224867447e+01,-7.151456028430982492e-01,2.395885024295888499e+01,1.809423762801700377e+02,2.412665705092588908e+01,-1.483549230612923431e+00,-4.130953568791385422e+00,-4.718888722299867311e+01,-2.231003686009441935e+02,-1.448515576180732189e+01,1.282924636657293149e+01
1.043526545805660000e+01,3.631694212036340463e+00,1.114102657919951866e+01,-6.568596481615214699e+00,-8.119687846069265191e+00,-2.002816647337590439e+01,-2.545777049994468655e+01,-1.048030759272813839e+01,-1.314946988423250929e+01,-3.651740093447269686e+01,-1.421370986330190433e+00,4.894417927022795545e-01,2.412665705092589263e+01,1.816803764850204743e+02,2.470061533847536595e+01,4.600971777686774900e+00,-6.429954312599276633e+00,-4.698925305748549164e+01,-2.291204218391117422e+02,-1.425099926195033362e+01
8.154951650440043665e+00,5.676405166939566094e+00,3.968691788461524261e+00,1.135768556472340585e+01,-9.065771786423693968e+00,9.080775746677790750e+00,-1.918514420346557969e+01,-2.228266419355716721e+01,-8.314063488249647804e+00,-1.454112585165637483e+01,9.648063525700459664e+00,-1.380029412563524849e+00,-1.483549230612923653e+00,2.470061533847537660e+01,1.754529689122717286e+02,-3.337750528670139971e+01,1.352809254950345519e+01,-1.115874920122056402e+01,-4.352404139600447053e+01,-2.194671537810687596e+02
-1.314367779803806613e+01,3.477803610984891947e+01,7.013405902773683920e+00,-2.477470094589285310e+01,-1.466122866563927474e+01,5.413929612352253429e+01,6.891007098568925926e+01,-3.228995476541876908e+00,1.933386650733484036e+00,6.739624142748715485e+01,-2.282100343224282710e+02,-4.871320007745220693e+01,-4.130953568791387198e+00,4.600971777686784669e+00,-3.337750528670139261e+01,7.637088339093706963e+02,1.578701520211972209e+01,6.478636288608777249e+01,-6.512259099154476871e+01,4.433847956366431475e+01
-3.403905372014361941e+00,-9.657938047408231697e+00,3.533337934823001802e+01,1.020173640499671919e+01,-2.442696746180342871e+01,4.172302664940599648e+00,5.451826743919828999e+01,6.537976095835064427e+01,-1.187019421855288748e+01,3.833930756191830547e+00,-6.711141269163213074e+00,-2.271532136702049911e+02,-4.718888722299867311e+01,-6.429954312599269528e+00,1.352809254950344808e+01,1.578701520211974518e+01,7.485702891130633816e+02,1.827435705518618292e+01,6.514841754726741385e+01,-7.983148042321290916e+01
-3.583014303020677005e+01,-1.678218155582662519e+00,-1.402408169814796501e+01,2.961420881373538094e+01,7.638272390004043011e+00,2.592993102475290357e+01,3.396678705140672605e+00,6.247182446421867752e+01,6.121462791191329700e+01,-5.198444743771357679e-01,5.468229968611728609e+00,-1.053847370588365706e+01,-2.231003686009442220e+02,-4.698925305748549164e+01,-1.115874920122055869e+01,6.478636288608778671e+01,1.827435705518620068e+01,7.511768075895662378e+02,3.388138224849304692e+01,7.465020554353519344e+01
-2.936507737680241803e+01,-3.564669053973966584e+01,-2.836669163441163821e+00,-9.480912464400274686e+00,2.980114262788151436e+01,2.862228847139894228e+01,2.401595415573233083e+01,6.921757740173873685e+00,5.315970108058392185e+01,5.940286956632959914e+01,3.517118946262196744e+01,7.544127950693495066e+00,-1.448515576180732900e+01,-2.291204218391117422e+02,-4.352404139600446342e+01,-6.512259099154472608e+01,6.514841754726741385e+01,3.388138224849304692e+01,7.609550739754414508e+02,2.972654868298971564e+01
-2.117434849960231702e+01,-2.148019164902779110e+01,-3.446889062048052210e+01,-5.713305206480472798e+00,-5.682451407940113164e+00,-4.807584250523492386e+01,2.730500379092145025e+01,1.968371205850621664e+01,2.908786843524756360e+00,5.350042377656186687e+01,-1.022114537675313706e+01,3.526608240289418461e+01,1.282924636657293505e+01,-1.425099926195033717e+01,-2.194671537810687596e+02,4.433847956366432186e+01,-7.983148042321290916e+01,7.465020554353519344e+01,2.972654868298971209e+01,7.481114314503782907e+02
